Epoch,MAE
1,0.4622609615325928
2,0.3215426504611969
3,0.2990187108516693
4,0.2881012260913849
5,0.26557326316833496
6,0.24467599391937256
7,0.2230674773454666
8,0.21532472968101501
9,0.20259328186511993
10,0.15582075715065002
11,0.15022002160549164
12,0.1453516036272049
13,0.1387227177619934
14,0.11669369786977768
15,0.1121181920170784
16,0.11160705983638763
17,0.105116106569767
18,0.09716925770044327
19,0.10119439661502838
20,0.11476027220487595
21,0.12099150568246841
22,0.0903625562787056
23,0.09221593290567398
24,0.09221731126308441
25,0.08943220227956772
26,0.08712182193994522
27,0.09323817491531372
28,0.0813007801771164
29,0.08209076523780823
30,0.08383144438266754
31,0.08157579600811005
32,0.0810379907488823
33,0.07953161746263504
34,0.07989663630723953
35,0.07967597991228104
36,0.07874105870723724
37,0.07918926328420639
38,0.07556323707103729
39,0.07197244465351105
40,0.0688391774892807
41,0.0822778195142746
42,0.07425297051668167
43,0.07305628806352615
44,0.07083748281002045
45,0.06894969195127487
