Epoch,MAE
1,0.6698219180107117
2,0.6512768268585205
3,0.6330814361572266
4,0.6143683791160583
5,0.5960314273834229
6,0.5768573880195618
7,0.5584484934806824
8,0.538390040397644
9,0.5187100172042847
10,0.498658150434494
11,0.47823941707611084
12,0.4573613703250885
13,0.4367443919181824
14,0.41598525643348694
15,0.39632028341293335
16,0.376649409532547
17,0.358173668384552
18,0.3409138321876526
19,0.3242536187171936
20,0.3081081509590149
21,0.29383599758148193
22,0.28074389696121216
23,0.26900234818458557
24,0.2580910623073578
25,0.24873319268226624
26,0.24041062593460083
27,0.23309579491615295
28,0.22653397917747498
29,0.2210521250963211
30,0.21646879613399506
31,0.21240179240703583
32,0.20900721848011017
33,0.20624940097332
34,0.20381273329257965
35,0.20196682214736938
36,0.20034563541412354
37,0.1991075724363327
38,0.19802433252334595
39,0.19709770381450653
40,0.19634941220283508
41,0.19577394425868988
42,0.1952049434185028
43,0.19476814568042755
44,0.1943853795528412
45,0.19411033391952515
46,0.19385460019111633
47,0.19363883137702942
48,0.19346937537193298
49,0.19330178201198578
50,0.19314423203468323
51,0.19306091964244843
52,0.1929250955581665
53,0.19283656775951385
54,0.1927509754896164
55,0.19267500936985016
56,0.19261522591114044
57,0.19255393743515015
58,0.1924998164176941
59,0.19243372976779938
60,0.19240282475948334
61,0.19235360622406006
62,0.19231930375099182
63,0.19228842854499817
64,0.19223715364933014
65,0.19220519065856934
66,0.19218438863754272
67,0.19213739037513733
68,0.19211351871490479
69,0.19208449125289917
70,0.1920594722032547
71,0.19201980531215668
72,0.19199322164058685
73,0.1919512301683426
