Epoch,MAE
1,0.4557787775993347
2,0.30077287554740906
3,0.2625808119773865
4,0.24299004673957825
5,0.2319733053445816
6,0.22516639530658722
7,0.22014003992080688
8,0.21647845208644867
9,0.21331582963466644
10,0.21012350916862488
11,0.20769961178302765
12,0.20424321293830872
13,0.20191138982772827
14,0.19896773993968964
15,0.1964605152606964
16,0.19358320534229279
17,0.19143100082874298
18,0.18841828405857086
19,0.185575470328331
20,0.1816639006137848
21,0.17871592938899994
22,0.17547130584716797
23,0.1714199036359787
24,0.16821613907814026
25,0.16559725999832153
26,0.16211824119091034
27,0.16025114059448242
28,0.15836866199970245
29,0.15737783908843994
30,0.15759268403053284
31,0.15684808790683746
32,0.15556305646896362
33,0.1570831835269928
34,0.1581973135471344
35,0.15928839147090912
36,0.16055449843406677
37,0.16084738075733185
38,0.16092170774936676
39,0.16354772448539734
40,0.16218934953212738
41,0.15993759036064148
42,0.15741944313049316
43,0.1589377224445343
44,0.15745247900485992
45,0.15551215410232544
46,0.15410290658473969
47,0.15306629240512848
48,0.14898794889450073
49,0.15218549966812134
50,0.15041616559028625
51,0.14755184948444366
52,0.14889132976531982
53,0.14582040905952454
54,0.13994500041007996
55,0.14221610128879547
56,0.1389959305524826
57,0.1372227668762207
58,0.13938915729522705
59,0.1407957673072815
60,0.13445986807346344
61,0.12952767312526703
62,0.13007846474647522
63,0.13198499381542206
64,0.1274479329586029
65,0.12453976273536682
66,0.12899720668792725
67,0.12486609071493149
68,0.12438138574361801
69,0.123599112033844
