Epoch,MAE
1,3.7555034160614014
2,0.5823280811309814
3,1.7836017608642578
4,0.712057888507843
5,0.4799101650714874
6,0.8558154106140137
7,0.6087007522583008
8,0.7450907826423645
9,0.7396907806396484
10,0.8111151456832886
11,0.8351373076438904
12,0.5251476168632507
13,0.8384557962417603
14,0.5372411012649536
15,0.5388228297233582
16,0.7329174876213074
17,0.47323188185691833
18,0.6820060610771179
19,0.7517858743667603
20,0.8740321397781372
21,0.3526995778083801
22,0.8048558235168457
23,0.5674822330474854
24,0.632720410823822
25,0.8868667483329773
26,0.41934049129486084
27,0.4751403331756592
28,0.967170238494873
29,0.30940788984298706
30,0.6201155185699463
31,0.5837076306343079
32,0.7311698794364929
33,0.6678898334503174
34,0.6280203461647034
35,0.6472638845443726
36,0.43931111693382263
37,0.6996645927429199
38,0.43004703521728516
39,0.5750406384468079
40,0.6563365459442139
41,0.6111233234405518
42,0.8622795939445496
43,0.3363479971885681
44,0.5823915004730225
45,0.3944251835346222
46,0.6386494636535645
47,0.49581336975097656
48,0.6083799004554749
49,0.37981054186820984
50,0.3663315176963806
51,0.5569202899932861
52,0.4238397181034088
53,0.5864198207855225
54,0.44661998748779297
55,0.5142555236816406
56,0.37883228063583374
57,0.7196589112281799
58,0.3590511381626129
59,0.5107030868530273
60,0.3365921676158905
61,0.5575385093688965
62,0.3551171123981476
63,0.5289813876152039
64,0.33054864406585693
65,0.44599467515945435
66,0.4042018949985504
67,0.588300883769989
68,0.31644919514656067
69,0.4481546878814697
70,0.31677839159965515
71,0.4332679808139801
72,0.4087144136428833
73,0.3080368936061859
74,0.4147944748401642
75,0.3948369026184082
76,0.46400558948516846
77,0.3153190016746521
78,0.42882677912712097
79,0.35333770513534546
80,0.6011013388633728
81,0.3001924753189087
82,0.4148685932159424
83,0.2648945748806
84,0.44967150688171387
85,0.45674821734428406
86,0.31401383876800537
