Epoch,MAE
1,0.2612675726413727
2,0.22714127600193024
3,0.22066575288772583
4,0.21619032323360443
5,0.21255949139595032
6,0.20818252861499786
7,0.2064572125673294
8,0.2042699158191681
9,0.20157021284103394
10,0.2010725438594818
11,0.19956277310848236
12,0.19863514602184296
13,0.19730985164642334
14,0.19615517556667328
15,0.19553391635417938
16,0.19432148337364197
17,0.19505180418491364
18,0.19410012662410736
19,0.19261795282363892
20,0.19332148134708405
21,0.19288991391658783
22,0.19263233244419098
23,0.1923155039548874
24,0.19254092872142792
25,0.19162598252296448
26,0.19178280234336853
27,0.19189976155757904
28,0.1917477399110794
29,0.1919362097978592
30,0.19141483306884766
31,0.19226211309432983
32,0.19202615320682526
33,0.19167988002300262
34,0.1911839097738266
35,0.1916961967945099
36,0.1914372742176056
37,0.19208496809005737
38,0.1915222853422165
39,0.1907961070537567
40,0.19168131053447723
41,0.19144199788570404
42,0.19150254130363464
43,0.19090908765792847
44,0.1922781765460968
45,0.19191992282867432
46,0.19121761620044708
47,0.19128897786140442
48,0.19205725193023682
49,0.19170431792736053
50,0.19181619584560394
51,0.19131283462047577
52,0.19127172231674194
53,0.19123375415802002
54,0.19174900650978088
55,0.19104915857315063
56,0.19098713994026184
57,0.19128970801830292
58,0.19195638597011566
59,0.19155851006507874
60,0.19179022312164307
61,0.1912955492734909
62,0.19100087881088257
63,0.1915404498577118
64,0.19154544174671173
65,0.191324383020401
66,0.19142408668994904
67,0.19106382131576538
68,0.19160676002502441
69,0.1916089802980423
70,0.19162340462207794
71,0.19182083010673523
72,0.19151447713375092
73,0.19095322489738464
74,0.19192390143871307
75,0.19198061525821686
76,0.19179408252239227
77,0.19170403480529785
78,0.19171053171157837
79,0.1904449164867401
80,0.19139322638511658
81,0.1908586025238037
82,0.19118738174438477
83,0.1912475973367691
84,0.19165624678134918
85,0.19062583148479462
86,0.19170087575912476
87,0.19108490645885468
88,0.19190169870853424
89,0.19212272763252258
90,0.19114461541175842
91,0.19109341502189636
92,0.19107380509376526
93,0.1910398006439209
94,0.19153447449207306
95,0.19159862399101257
96,0.19193513691425323
97,0.19109584391117096
98,0.19230546057224274
99,0.19080841541290283
100,0.1917388141155243
101,0.19078107178211212
102,0.19106778502464294
103,0.19053307175636292
104,0.19120639562606812
105,0.19129522144794464
106,0.19115076959133148
107,0.19033633172512054
108,0.19111764430999756
109,0.19111350178718567
110,0.19125069677829742
111,0.19072775542736053
112,0.19070833921432495
113,0.19139666855335236
114,0.19162291288375854
115,0.1916886270046234
116,0.19099396467208862
117,0.19145695865154266
