Epoch,MAE
1,0.2716440260410309
2,0.17853529751300812
3,0.15229693055152893
4,0.1381877213716507
5,0.13775776326656342
6,0.13461385667324066
7,0.1298905462026596
8,0.1129872128367424
9,0.128947451710701
10,0.12423925846815109
11,0.11275098472833633
12,0.11983975768089294
13,0.11781191825866699
14,0.11120607703924179
15,0.12260719388723373
16,0.10124139487743378
17,0.10354413092136383
18,0.10463027656078339
19,0.1077570840716362
20,0.11226151138544083
21,0.11192112416028976
22,0.10138629376888275
23,0.10091330856084824
24,0.11329575628042221
25,0.09608035534620285
26,0.1058422103524208
27,0.10499262064695358
28,0.09674578905105591
29,0.0994567796587944
30,0.09697975218296051
31,0.09499630331993103
32,0.10590303689241409
33,0.09505605697631836
34,0.09721711277961731
35,0.09885278344154358
36,0.09360159188508987
37,0.09731278568506241
38,0.10329568386077881
39,0.10766299068927765
40,0.09305426478385925
41,0.09554795175790787
42,0.0805143266916275
43,0.09703215956687927
44,0.10175250470638275
45,0.0931750163435936
46,0.10117745399475098
47,0.08430228382349014
48,0.09212610870599747
49,0.09171112626791
50,0.09253919869661331
51,0.08944453299045563
52,0.09323028475046158
53,0.0898059532046318
54,0.09771311283111572
55,0.09052344411611557
56,0.08223658055067062
57,0.09157454967498779
58,0.09193643182516098
59,0.09509129077196121
60,0.09463939070701599
61,0.08786104619503021
62,0.0991973951458931
63,0.08982661366462708
