Epoch,MAE
1,0.23864635825157166
2,0.2069772332906723
3,0.19524039328098297
4,0.18999256193637848
5,0.19312293827533722
6,0.18234510719776154
7,0.19526253640651703
8,0.16527841985225677
9,0.190618634223938
10,0.17632260918617249
11,0.17351292073726654
12,0.1628195196390152
13,0.18707138299942017
14,0.17232462763786316
15,0.16314361989498138
16,0.17885705828666687
17,0.1761552393436432
18,0.1726072132587433
19,0.14925728738307953
20,0.1818038672208786
21,0.15225781500339508
22,0.16479861736297607
23,0.16820549964904785
24,0.15088365972042084
25,0.15479224920272827
26,0.15533347427845
27,0.15596304833889008
28,0.14856977760791779
29,0.1538017988204956
30,0.1549810916185379
31,0.14672638475894928
32,0.16239584982395172
33,0.1532021015882492
34,0.15087155997753143
35,0.15859010815620422
36,0.13153594732284546
37,0.16149042546749115
38,0.13722725212574005
39,0.1504412293434143
40,0.14767052233219147
41,0.14311614632606506
42,0.15051531791687012
43,0.12612074613571167
44,0.16658538579940796
45,0.13694806396961212
46,0.16047382354736328
47,0.1408783197402954
48,0.14616596698760986
49,0.14396780729293823
50,0.1526210606098175
51,0.13651607930660248
52,0.1307554841041565
53,0.14989180862903595
54,0.13886012136936188
55,0.1502377837896347
56,0.14616432785987854
57,0.12401174008846283
58,0.13418157398700714
59,0.1320520043373108
60,0.14272676408290863
61,0.13624607026576996
62,0.13427837193012238
63,0.116771399974823
64,0.14319489896297455
65,0.12366285920143127
66,0.15872816741466522
67,0.12979507446289062
68,0.13673558831214905
69,0.11854272335767746
70,0.13258546590805054
71,0.12855090200901031
72,0.14486698806285858
73,0.1374633014202118
74,0.12285787612199783
75,0.13273346424102783
76,0.14663752913475037
77,0.11910834163427353
