Epoch,MAE
1,0.7617704272270203
2,0.23161660134792328
3,0.17428186535835266
4,0.16426323354244232
5,0.10909692198038101
6,0.12254982441663742
7,0.11703164130449295
8,0.13683515787124634
9,0.10224464535713196
10,0.0815032348036766
11,0.10127587616443634
12,0.08389565348625183
13,0.07457492500543594
14,0.08484241366386414
15,0.0637444406747818
16,0.07202742248773575
17,0.09472096711397171
18,0.09354560077190399
19,0.06252289563417435
20,0.05625756457448006
21,0.10073689371347427
22,0.1098552942276001
23,0.07591884583234787
24,0.050908349454402924
25,0.04599824175238609
26,0.05690461024641991
27,0.05879631265997887
28,0.05069921165704727
29,0.07238837331533432
30,0.07888354361057281
31,0.04854917898774147
32,0.0617191381752491
33,0.060424547642469406
34,0.0803193673491478
35,0.08889282494783401
36,0.056521594524383545
37,0.06017163023352623
38,0.0740029513835907
39,0.05764172226190567
40,0.05614573881030083
41,0.042782653123140335
42,0.04127437248826027
43,0.041737403720617294
44,0.05437493696808815
45,0.07226479798555374
46,0.1067814826965332
47,0.08116070181131363
48,0.054962001740932465
49,0.05306754261255264
50,0.05852296203374863
51,0.043150193989276886
52,0.06618734449148178
53,0.08530554920434952
54,0.09704428166151047
55,0.057328782975673676
56,0.07387497276067734
57,0.04803964123129845
58,0.04138157144188881
59,0.053699348121881485
60,0.07021686434745789
61,1.60210120677948
62,0.645672619342804
63,0.5349908471107483
64,0.37776249647140503
65,0.2690955698490143
66,0.22573556005954742
67,0.2528805434703827
68,0.2223028987646103
69,0.18373888731002808
70,0.1787489801645279
71,0.1951628178358078
72,0.21357710659503937
73,0.2229614555835724
74,0.17893190681934357
75,0.17857147753238678
76,0.15371501445770264
77,0.17579711973667145
78,0.16177554428577423
79,0.17162884771823883
80,0.1747916340827942
81,0.14801952242851257
82,0.1322542428970337
83,0.14019504189491272
84,0.13792730867862701
85,0.13540218770503998
86,0.12596748769283295
87,0.1256006360054016
88,0.15329694747924805
89,0.13741502165794373
90,0.13046623766422272
91,0.13872118294239044
92,0.11033942550420761
93,0.11857251077890396
94,0.1347401887178421
95,0.13942939043045044
96,0.1135951355099678
97,0.11149096488952637
98,0.11243947595357895
99,0.1578671932220459
100,0.12392594665288925
101,0.11121261864900589
102,0.10511567443609238
103,0.09905450791120529
104,0.1198652982711792
105,0.11871655285358429
106,0.1176617220044136
